Age,Education,Race,Sex,Hours Per Week,Salary
19, HS-grad, Black, Female,20, <=50K
18, 12th, White, Female,12, <=50K
17, 9th, White, Male,45, <=50K
30, Bachelors, White, Female,35, <=50K
29, Bachelors, White, Female,45, <=50K
30, Some-college, White, Male,50, >50K
18, 9th, White, Male,15, <=50K
50, Bachelors, Black, Female,37, <=50K
22, HS-grad, White, Male,40, <=50K
21, HS-grad, White, Female,35, <=50K
39, 9th, White, Male,40, <=50K
20, Some-college, White, Female,25, <=50K
62, Assoc-acdm, White, Female,7, <=50K
32, Some-college, White, Female,38, <=50K
38, Assoc-acdm, White, Male,40, >50K
32, Some-college, Black, Female,40, <=50K
55, Bachelors, White, Female,40, <=50K
38, Masters, White, Male,70, >50K
34, 11th, White, Male,30, <=50K
28, HS-grad, White, Male,20, <=50K
26, Some-college, White, Female,37, <=50K
41, HS-grad, White, Male,40, <=50K
61, Doctorate, White, Male,40, >50K
75, HS-grad, White, Male,40, <=50K
21, Assoc-voc, White, Female,50, <=50K
50, HS-grad, White, Male,40, >50K
49, Some-college, White, Male,60, >50K
26, HS-grad, White, Male,65, <=50K
39, 7th-8th, White, Male,40, <=50K
24, Some-college, Asian-Pac-Islander, Male,40, <=50K
56, HS-grad, White, Male,18, <=50K
17, 11th, Black, Male,17, <=50K
37, HS-grad, White, Male,52, >50K
23, Assoc-voc, White, Female,30, <=50K
28, HS-grad, Black, Female,40, <=50K
57, HS-grad, White, Male,60, <=50K
42, Bachelors, White, Male,45, >50K
25, Bachelors, White, Female,40, <=50K
22, Bachelors, White, Male,20, <=50K
39, HS-grad, Black, Male,40, <=50K
54, 11th, Black, Female,40, >50K
41, Bachelors, White, Male,50, <=50K
43, HS-grad, Amer-Indian-Eskimo, Male,40, <=50K
19, HS-grad, White, Female,40, <=50K
35, Some-college, White, Male,40, <=50K
34, HS-grad, White, Male,60, >50K
19, HS-grad, White, Female,30, <=50K
33, Some-college, White, Female,40, <=50K
33, Some-college, White, Male,52, <=50K
49, Masters, White, Male,65, >50K
31, HS-grad, White, Female,50, <=50K
69, HS-grad, White, Male,13, <=50K
41, Assoc-voc, White, Male,60, >50K
24, HS-grad, Other, Female,40, <=50K
45, HS-grad, White, Female,38, >50K
63, Bachelors, White, Male,45, >50K
75, Some-college, White, Male,16, <=50K
34, HS-grad, Black, Male,40, <=50K
69, Bachelors, Black, Male,50, >50K
33, Masters, White, Female,40, <=50K
44, HS-grad, White, Female,43, <=50K
45, Bachelors, White, Male,40, >50K
18, 11th, White, Female,20, <=50K
48, HS-grad, White, Female,52, <=50K
43, HS-grad, White, Male,40, >50K
26, HS-grad, Black, Male,60, >50K
35, HS-grad, White, Male,50, <=50K
34, Some-college, Black, Female,40, <=50K
48, HS-grad, White, Male,70, >50K
54, HS-grad, Black, Female,40, <=50K
57, HS-grad, White, Male,40, <=50K
21, HS-grad, White, Male,60, <=50K
28, Some-college, Amer-Indian-Eskimo, Male,55, <=50K
51, Assoc-voc, White, Male,40, >50K
34, HS-grad, White, Male,53, >50K
41, Some-college, White, Male,45, >50K
21, Some-college, White, Female,27, <=50K
26, Bachelors, White, Male,58, >50K
66, HS-grad, Asian-Pac-Islander, Female,40, <=50K
40, Doctorate, Asian-Pac-Islander, Male,45, >50K
48, Assoc-acdm, White, Female,40, <=50K
44, Bachelors, White, Male,50, <=50K
41, HS-grad, White, Male,40, <=50K
41, Bachelors, White, Male,60, >50K
55, Assoc-acdm, Asian-Pac-Islander, Male,40, >50K
43, Bachelors, White, Male,40, >50K
51, Assoc-voc, White, Male,50, >50K
31, 11th, White, Male,40, <=50K
30, Bachelors, White, Male,60, <=50K
51, HS-grad, White, Female,40, <=50K
31, HS-grad, Amer-Indian-Eskimo, Male,40, <=50K
18, Some-college, White, Male,37, <=50K
60, HS-grad, White, Female,40, <=50K
29, HS-grad, Asian-Pac-Islander, Female,40, <=50K
33, HS-grad, White, Male,40, <=50K
34, 5th-6th, White, Male,40, <=50K
40, Masters, White, Male,99, <=50K
57, Some-college, White, Female,38, <=50K
55, Bachelors, White, Female,60, <=50K
40, Assoc-acdm, White, Male,60, <=50K
26, Bachelors, White, Female,35, <=50K
29, Some-college, Amer-Indian-Eskimo, Male,40, <=50K
30, Bachelors, White, Female,40, <=50K
29, Masters, White, Male,50, >50K
43, Some-college, White, Male,50, >50K
65, 11th, White, Female,8, <=50K
19, Some-college, Asian-Pac-Islander, Male,35, <=50K
35, HS-grad, Asian-Pac-Islander, Male,50, >50K
28, HS-grad, White, Male,40, <=50K
34, HS-grad, White, Male,40, <=50K
61, Assoc-voc, White, Male,60, >50K
63, HS-grad, White, Female,32, <=50K
47, Bachelors, White, Male,40, >50K
31, Some-college, White, Male,40, <=50K
18, Some-college, White, Male,30, <=50K
29, Bachelors, White, Male,45, >50K
59, HS-grad, White, Male,40, <=50K
50, Masters, White, Male,62, >50K
49, 7th-8th, White, Male,50, <=50K
60, Bachelors, White, Male,45, >50K
35, Masters, White, Male,40, >50K
48, HS-grad, White, Male,40, <=50K
21, Some-college, White, Male,40, <=50K
41, HS-grad, Black, Male,40, <=50K
56, Some-college, White, Male,50, <=50K
26, 12th, Black, Male,40, <=50K
53, HS-grad, White, Female,40, <=50K
23, HS-grad, Black, Male,40, <=50K
58, 7th-8th, White, Male,50, <=50K
61, HS-grad, White, Male,40, <=50K
29, Some-college, White, Male,60, <=50K
22, HS-grad, White, Male,40, <=50K
43, Bachelors, White, Male,50, >50K
31, Some-college, White, Male,30, <=50K
90, HS-grad, White, Male,40, <=50K
53, Assoc-voc, White, Female,40, <=50K
22, Some-college, White, Male,40, <=50K
55, HS-grad, Black, Male,40, <=50K
34, Doctorate, White, Female,60, <=50K
28, Some-college, White, Male,55, <=50K
22, Some-college, White, Female,40, <=50K
36, HS-grad, Black, Female,40, <=50K
33, Bachelors, Black, Female,40, <=50K
17, 10th, White, Female,12, <=50K
38, 11th, White, Male,40, <=50K
60, Assoc-voc, White, Male,60, <=50K
34, Bachelors, White, Male,50, >50K
72, HS-grad, White, Male,8, <=50K
57, 5th-6th, White, Male,40, <=50K
39, HS-grad, White, Male,60, <=50K
50, Bachelors, White, Male,80, <=50K
45, Bachelors, Asian-Pac-Islander, Male,40, <=50K
37, Bachelors, White, Male,35, <=50K
27, Some-college, White, Male,48, <=50K
43, Bachelors, White, Female,45, >50K
41, Some-college, Black, Female,36, <=50K
20, Masters, White, Male,25, <=50K
44, Masters, White, Female,20, <=50K
50, Assoc-voc, White, Male,50, >50K
54, HS-grad, White, Female,45, <=50K
31, Bachelors, White, Female,60, >50K
33, Some-college, White, Female,35, <=50K
22, 9th, White, Male,50, <=50K
46, Some-college, White, Male,40, <=50K
30, Bachelors, Asian-Pac-Islander, Female,40, >50K
22, Some-college, Asian-Pac-Islander, Male,40, <=50K
59, HS-grad, White, Male,60, <=50K
57, Some-college, White, Male,25, <=50K
26, HS-grad, White, Male,40, <=50K
52, Assoc-acdm, White, Male,40, >50K
55, Masters, White, Female,45, <=50K
47, Bachelors, White, Male,40, >50K
19, HS-grad, White, Male,40, <=50K
26, HS-grad, White, Male,40, <=50K
44, Assoc-acdm, White, Female,40, >50K
42, Masters, White, Male,40, >50K
39, Some-college, White, Male,60, <=50K
17, 11th, White, Female,15, <=50K
26, HS-grad, White, Female,50, <=50K
26, Masters, White, Male,20, <=50K
50, Masters, White, Male,55, <=50K
46, Masters, White, Male,50, >50K
18, Some-college, White, Male,20, <=50K
26, Bachelors, Asian-Pac-Islander, Male,60, <=50K
32, Bachelors, White, Male,40, >50K
50, 5th-6th, White, Female,34, <=50K
47, Some-college, White, Male,40, >50K
52, HS-grad, White, Female,25, <=50K
25, Some-college, White, Male,40, >50K
42, 11th, White, Male,40, <=50K
53, HS-grad, White, Male,45, <=50K
30, HS-grad, Amer-Indian-Eskimo, Female,8, <=50K
23, 1st-4th, White, Male,36, <=50K
23, Bachelors, White, Male,30, <=50K
32, Some-college, White, Male,60, <=50K
29, HS-grad, White, Male,25, <=50K
40, Assoc-acdm, White, Male,40, <=50K
45, Masters, White, Male,40, >50K
17, 10th, Black, Female,40, <=50K
55, Bachelors, White, Male,40, >50K
59, Masters, White, Male,40, >50K
56, Assoc-voc, White, Male,40, >50K
23, 12th, White, Male,50, <=50K
37, HS-grad, White, Male,40, <=50K
25, HS-grad, White, Male,48, <=50K
22, Some-college, White, Male,40, <=50K
27, 9th, White, Female,24, <=50K
21, HS-grad, White, Female,40, <=50K
47, HS-grad, White, Male,40, >50K
38, Some-college, White, Male,60, <=50K
62, Masters, White, Female,33, >50K
27, Some-college, White, Male,40, <=50K
25, Assoc-voc, White, Male,90, <=50K
27, HS-grad, Black, Female,40, <=50K
40, Some-college, White, Female,40, >50K
22, Some-college, Black, Male,55, >50K
33, HS-grad, White, Male,60, <=50K
28, Assoc-voc, White, Female,5, <=50K
28, HS-grad, White, Male,40, <=50K
29, HS-grad, White, Male,55, <=50K
46, 9th, White, Female,40, <=50K
30, HS-grad, White, Male,40, <=50K
65, HS-grad, White, Male,45, <=50K
28, Some-college, Black, Male,40, <=50K
39, Bachelors, White, Male,40, <=50K
35, Some-college, White, Male,40, <=50K
50, Some-college, White, Female,39, <=50K
25, 10th, Black, Male,40, <=50K
63, 9th, White, Female,20, <=50K
56, Assoc-voc, White, Male,48, >50K
46, Some-college, White, Male,40, >50K
19, Some-college, White, Female,30, <=50K
56, Masters, White, Male,35, >50K
31, HS-grad, White, Female,15, <=50K
51, Masters, White, Male,40, >50K
17, 11th, White, Male,5, <=50K
27, Some-college, Asian-Pac-Islander, Female,40, <=50K
30, Some-college, White, Male,45, <=50K
18, Some-college, White, Female,20, <=50K
41, Some-college, White, Male,40, <=50K
40, Masters, White, Female,40, >50K
35, Bachelors, White, Male,50, <=50K
29, HS-grad, White, Female,10, <=50K
27, Bachelors, White, Male,55, >50K
25, 10th, White, Male,50, <=50K
53, 1st-4th, Black, Female,40, <=50K
53, Bachelors, White, Male,35, <=50K
26, HS-grad, White, Male,50, <=50K
41, Bachelors, White, Male,70, <=50K
28, HS-grad, White, Male,70, <=50K
48, Masters, White, Male,60, <=50K
22, Bachelors, White, Male,30, <=50K
40, Prof-school, White, Male,40, >50K
52, Bachelors, White, Male,60, >50K
53, Masters, Black, Female,35, <=50K
40, Some-college, White, Male,50, >50K
57, Assoc-acdm, White, Male,75, <=50K
53, Assoc-voc, White, Male,40, <=50K
23, Some-college, White, Female,8, <=50K
31, Some-college, White, Male,40, <=50K
20, 9th, White, Male,28, <=50K
25, Prof-school, White, Female,20, <=50K
37, Some-college, Black, Female,40, <=50K
50, HS-grad, White, Male,40, >50K
34, HS-grad, White, Male,35, <=50K
37, Bachelors, White, Male,50, >50K
52, Bachelors, White, Male,45, >50K
29, Assoc-voc, White, Male,90, <=50K
49, Some-college, White, Male,40, >50K
31, Some-college, White, Female,40, <=50K
47, HS-grad, White, Male,40, <=50K
51, HS-grad, White, Male,70, <=50K
27, HS-grad, White, Female,50, <=50K
23, Bachelors, White, Male,40, <=50K
55, HS-grad, White, Male,46, <=50K
28, Some-college, White, Male,50, >50K
31, Bachelors, White, Female,40, <=50K
30, HS-grad, Black, Male,40, <=50K
23, Bachelors, White, Male,60, <=50K
19, HS-grad, White, Male,50, <=50K
22, Some-college, White, Male,25, <=50K
50, HS-grad, White, Female,25, <=50K
64, HS-grad, White, Male,50, >50K
21, HS-grad, White, Male,35, <=50K
75, Some-college, White, Male,40, >50K
29, HS-grad, Asian-Pac-Islander, Male,40, <=50K
47, Some-college, White, Male,40, >50K
20, HS-grad, White, Male,40, <=50K
33, HS-grad, White, Male,40, <=50K
45, Doctorate, Asian-Pac-Islander, Male,45, >50K
41, Assoc-voc, White, Female,43, <=50K
23, HS-grad, White, Male,40, <=50K
38, Bachelors, White, Male,50, >50K
67, Some-college, White, Male,41, >50K
21, Some-college, White, Male,35, <=50K
38, Some-college, White, Male,45, <=50K
31, HS-grad, White, Male,40, <=50K
19, Some-college, White, Female,40, <=50K
59, Some-college, White, Male,40, <=50K
36, HS-grad, White, Male,40, <=50K
50, Some-college, White, Male,40, <=50K
60, 10th, White, Male,40, <=50K
30, Masters, White, Male,45, >50K
28, Bachelors, White, Male,50, <=50K
36, Some-college, White, Male,60, >50K
21, Some-college, White, Female,10, <=50K
27, HS-grad, White, Male,40, <=50K
18, 12th, White, Female,20, <=50K
44, Some-college, White, Male,40, >50K
56, 7th-8th, Black, Male,40, <=50K
51, Bachelors, Black, Male,40, >50K
48, Bachelors, White, Male,45, >50K
31, Assoc-voc, White, Male,45, <=50K
35, Assoc-voc, White, Male,40, <=50K
35, HS-grad, White, Male,40, <=50K
36, Some-college, White, Male,40, <=50K
47, Assoc-acdm, White, Male,65, <=50K
23, Some-college, White, Male,25, <=50K
21, Some-college, Black, Female,20, <=50K
49, Some-college, Black, Female,60, <=50K
51, Prof-school, White, Male,60, >50K
46, Assoc-voc, White, Male,40, <=50K
31, HS-grad, White, Male,45, <=50K
27, HS-grad, White, Male,40, <=50K
56, Assoc-acdm, White, Male,20, <=50K
48, Some-college, White, Male,40, <=50K
30, Some-college, Black, Female,40, <=50K
29, Bachelors, White, Male,50, <=50K
50, Masters, White, Female,50, <=50K
18, HS-grad, Black, Male,35, <=50K
37, HS-grad, White, Male,55, >50K
51, HS-grad, White, Male,60, >50K
31, HS-grad, White, Male,47, <=50K
29, Assoc-voc, Black, Male,40, >50K
39, 10th, White, Male,40, <=50K
48, Some-college, Black, Male,40, >50K
44, Bachelors, White, Male,50, >50K
39, 10th, White, Male,40, <=50K
22, 11th, White, Male,35, <=50K
27, Some-college, White, Female,40, >50K
42, 9th, White, Male,40, <=50K
18, HS-grad, White, Female,33, <=50K
27, Some-college, White, Female,25, <=50K
51, 10th, Black, Female,40, <=50K
27, Some-college, White, Male,40, <=50K
60, 11th, White, Male,50, <=50K
36, 1st-4th, White, Male,40, <=50K
45, Bachelors, Asian-Pac-Islander, Male,60, >50K
40, HS-grad, White, Male,52, >50K
63, Some-college, White, Male,40, >50K
41, HS-grad, Black, Male,50, <=50K
53, 12th, White, Female,40, <=50K
34, HS-grad, White, Female,48, <=50K
34, Some-college, White, Male,40, <=50K
31, Bachelors, White, Female,40, >50K
22, Assoc-acdm, White, Female,15, <=50K
49, Some-college, White, Male,50, >50K
43, HS-grad, White, Male,35, <=50K
36, Prof-school, White, Male,50, >50K
27, Bachelors, White, Male,37, <=50K
52, HS-grad, White, Male,60, >50K
29, HS-grad, Black, Male,50, <=50K
27, 10th, White, Male,35, <=50K
42, HS-grad, White, Female,65, <=50K
49, Bachelors, White, Female,40, <=50K
24, Some-college, White, Male,50, <=50K
22, HS-grad, White, Male,20, <=50K
30, Bachelors, White, Male,40, <=50K
28, Some-college, White, Male,40, <=50K
20, Assoc-voc, White, Male,40, <=50K
45, Prof-school, White, Male,43, >50K
39, HS-grad, White, Female,50, >50K
43, Prof-school, White, Male,66, <=50K
18, HS-grad, White, Female,20, <=50K
53, HS-grad, White, Male,40, <=50K
74, Some-college, White, Male,20, >50K
39, Bachelors, Asian-Pac-Islander, Male,48, >50K
33, 10th, White, Male,40, <=50K
49, HS-grad, White, Male,42, >50K
21, 10th, White, Male,35, <=50K
65, Some-college, White, Male,40, <=50K
39, HS-grad, White, Male,50, >50K
49, Assoc-voc, White, Male,25, <=50K
20, Some-college, White, Female,40, <=50K
47, Bachelors, White, Male,44, >50K
46, HS-grad, White, Male,40, <=50K
29, Assoc-voc, Asian-Pac-Islander, Male,32, >50K
61, HS-grad, White, Female,16, <=50K
48, Some-college, White, Female,38, <=50K
44, 9th, White, Male,40, <=50K
37, Bachelors, White, Male,60, <=50K
45, Some-college, White, Male,50, <=50K
51, Bachelors, White, Male,45, >50K
33, Bachelors, White, Female,50, <=50K
55, Bachelors, White, Female,8, <=50K
25, Some-college, White, Female,60, <=50K
26, HS-grad, Asian-Pac-Islander, Male,40, <=50K
54, HS-grad, White, Male,40, >50K
38, HS-grad, White, Female,33, <=50K
39, Masters, White, Female,20, >50K
20, Some-college, White, Male,40, <=50K
30, HS-grad, White, Female,40, <=50K
29, HS-grad, Other, Male,45, <=50K
42, HS-grad, White, Female,40, <=50K
24, Assoc-acdm, White, Male,40, <=50K
36, HS-grad, White, Male,50, >50K
60, Masters, Asian-Pac-Islander, Male,50, >50K
42, HS-grad, White, Male,44, <=50K
42, 10th, White, Male,45, <=50K
46, HS-grad, White, Female,40, <=50K
52, Masters, White, Female,44, >50K
27, Assoc-voc, White, Male,20, <=50K
43, Some-college, Black, Female,35, <=50K
43, Bachelors, White, Female,40, <=50K
27, 11th, White, Male,40, <=50K
52, Masters, White, Male,60, >50K
31, Some-college, White, Male,50, <=50K
38, 7th-8th, Black, Female,30, <=50K
44, 9th, Black, Female,40, <=50K
27, Some-college, White, Female,40, <=50K
50, Some-college, White, Male,40, <=50K
23, Some-college, White, Female,40, <=50K
22, Some-college, Black, Female,30, <=50K
36, Some-college, White, Female,40, <=50K
24, Bachelors, White, Female,40, <=50K
59, Some-college, White, Male,40, >50K
39, Assoc-voc, White, Male,50, >50K
23, Bachelors, White, Male,40, <=50K
37, Bachelors, White, Female,42, <=50K
25, Assoc-acdm, Black, Female,38, <=50K
40, HS-grad, White, Female,45, <=50K
38, Bachelors, Asian-Pac-Islander, Male,60, >50K
31, HS-grad, White, Male,35, <=50K
28, Doctorate, White, Female,40, <=50K
24, HS-grad, Black, Male,25, <=50K
46, Assoc-acdm, White, Male,50, >50K
29, HS-grad, Asian-Pac-Islander, Female,40, <=50K
38, Prof-school, White, Male,50, >50K
53, Some-college, Black, Female,40, <=50K
33, HS-grad, White, Female,40, >50K
39, Bachelors, Black, Male,60, <=50K
44, HS-grad, White, Male,48, <=50K
46, Bachelors, White, Male,45, >50K
30, Bachelors, White, Male,40, <=50K
24, Some-college, White, Male,40, <=50K
29, HS-grad, White, Female,40, <=50K
62, Some-college, White, Male,70, <=50K
25, HS-grad, White, Male,45, <=50K
45, Some-college, White, Male,40, <=50K
21, Some-college, White, Male,40, <=50K
64, Some-college, White, Male,40, >50K
39, Bachelors, White, Male,40, <=50K
60, HS-grad, White, Male,40, <=50K
35, HS-grad, White, Male,40, <=50K
27, Bachelors, White, Male,40, <=50K
41, HS-grad, White, Male,40, <=50K
32, Masters, White, Male,50, <=50K
24, HS-grad, White, Male,40, <=50K
32, Bachelors, White, Male,40, >50K
42, Some-college, White, Male,45, >50K
58, Masters, White, Female,27, <=50K
23, Masters, Asian-Pac-Islander, Male,50, >50K
31, HS-grad, Amer-Indian-Eskimo, Male,40, <=50K
28, Bachelors, Black, Female,45, <=50K
41, Some-college, Black, Female,20, <=50K
37, Bachelors, White, Female,16, >50K
19, HS-grad, White, Male,38, <=50K
27, Bachelors, White, Female,20, <=50K
61, 9th, White, Male,58, >50K
39, Bachelors, White, Male,45, >50K
25, Bachelors, Black, Male,40, <=50K
58, Some-college, White, Male,40, >50K
27, Some-college, Other, Male,50, >50K
51, 5th-6th, Black, Male,52, <=50K
43, Masters, White, Male,40, >50K
